path,label
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_615.jpg,Pasture
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_1687.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Residential/Residential_2943.jpg,Residential
/content/drive/MyDrive/dataset/2750/Forest/Forest_2050.jpg,Forest
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_1853.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_147.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Residential/Residential_1347.jpg,Residential
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2698.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/River/River_413.jpg,River
/content/drive/MyDrive/dataset/2750/Residential/Residential_670.jpg,Residential
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2064.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_2365.jpg,Industrial
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2039.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_544.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Forest/Forest_1443.jpg,Forest
/content/drive/MyDrive/dataset/2750/Forest/Forest_1659.jpg,Forest
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1227.jpg,Pasture
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1491.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_2264.jpg,Industrial
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_451.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2520.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_1636.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1659.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Residential/Residential_1030.jpg,Residential
/content/drive/MyDrive/dataset/2750/Highway/Highway_1402.jpg,Highway
/content/drive/MyDrive/dataset/2750/River/River_1982.jpg,River
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_256.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_2379.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2183.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1166.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1585.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1150.jpg,Pasture
/content/drive/MyDrive/dataset/2750/River/River_2333.jpg,River
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1805.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Highway/Highway_2266.jpg,Highway
/content/drive/MyDrive/dataset/2750/Highway/Highway_1873.jpg,Highway
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_967.jpg,Pasture
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1325.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2954.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/River/River_1181.jpg,River
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1477.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Highway/Highway_2034.jpg,Highway
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_773.jpg,Pasture
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_207.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_839.jpg,Pasture
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_2635.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Residential/Residential_447.jpg,Residential
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_734.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/River/River_1012.jpg,River
/content/drive/MyDrive/dataset/2750/River/River_1925.jpg,River
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1731.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_735.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Forest/Forest_74.jpg,Forest
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1090.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Residential/Residential_903.jpg,Residential
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1540.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_519.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Residential/Residential_915.jpg,Residential
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_933.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_2289.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_728.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Forest/Forest_2151.jpg,Forest
/content/drive/MyDrive/dataset/2750/Forest/Forest_511.jpg,Forest
/content/drive/MyDrive/dataset/2750/Highway/Highway_720.jpg,Highway
/content/drive/MyDrive/dataset/2750/Forest/Forest_1284.jpg,Forest
/content/drive/MyDrive/dataset/2750/Highway/Highway_2353.jpg,Highway
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1791.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1821.jpg,Pasture
/content/drive/MyDrive/dataset/2750/River/River_2423.jpg,River
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2191.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1185.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1405.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1741.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1141.jpg,Industrial
/content/drive/MyDrive/dataset/2750/River/River_20.jpg,River
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_2729.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2939.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_36.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_836.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Highway/Highway_1502.jpg,Highway
/content/drive/MyDrive/dataset/2750/River/River_1253.jpg,River
/content/drive/MyDrive/dataset/2750/Forest/Forest_220.jpg,Forest
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_418.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1587.jpg,Pasture
/content/drive/MyDrive/dataset/2750/River/River_1986.jpg,River
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_958.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_511.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2905.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_1114.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Highway/Highway_432.jpg,Highway
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_1218.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_1109.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1309.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Forest/Forest_1605.jpg,Forest
/content/drive/MyDrive/dataset/2750/Highway/Highway_2108.jpg,Highway
/content/drive/MyDrive/dataset/2750/River/River_1382.jpg,River
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_433.jpg,Pasture
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2107.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_251.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_604.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_481.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1551.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Residential/Residential_1717.jpg,Residential
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1836.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1727.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Highway/Highway_2395.jpg,Highway
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_2018.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/River/River_710.jpg,River
/content/drive/MyDrive/dataset/2750/Residential/Residential_1755.jpg,Residential
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1955.jpg,Industrial
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_2267.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Residential/Residential_2893.jpg,Residential
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_229.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Highway/Highway_1218.jpg,Highway
/content/drive/MyDrive/dataset/2750/Forest/Forest_191.jpg,Forest
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_564.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Highway/Highway_1771.jpg,Highway
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2062.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Residential/Residential_2466.jpg,Residential
/content/drive/MyDrive/dataset/2750/Highway/Highway_1840.jpg,Highway
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1141.jpg,Pasture
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1456.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Highway/Highway_448.jpg,Highway
/content/drive/MyDrive/dataset/2750/Forest/Forest_519.jpg,Forest
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_446.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1690.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2284.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_1945.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2431.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Forest/Forest_770.jpg,Forest
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2926.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Forest/Forest_547.jpg,Forest
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1397.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1106.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Residential/Residential_2754.jpg,Residential
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2381.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Forest/Forest_2705.jpg,Forest
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1822.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1481.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_242.jpg,Pasture
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_527.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/River/River_823.jpg,River
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_549.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2002.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_340.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Forest/Forest_2189.jpg,Forest
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_2483.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Residential/Residential_1698.jpg,Residential
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_1108.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_2352.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2496.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_963.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Forest/Forest_2968.jpg,Forest
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2150.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1343.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_558.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_420.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2234.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2904.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Highway/Highway_361.jpg,Highway
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1034.jpg,Pasture
/content/drive/MyDrive/dataset/2750/River/River_285.jpg,River
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_1826.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/River/River_1302.jpg,River
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1267.jpg,Industrial
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_954.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_318.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_2215.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_2542.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_2047.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Residential/Residential_336.jpg,Residential
/content/drive/MyDrive/dataset/2750/Residential/Residential_2076.jpg,Residential
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1975.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_2431.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Residential/Residential_2942.jpg,Residential
/content/drive/MyDrive/dataset/2750/Forest/Forest_2879.jpg,Forest
/content/drive/MyDrive/dataset/2750/Forest/Forest_2960.jpg,Forest
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2593.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/River/River_1138.jpg,River
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_687.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1469.jpg,Pasture
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1464.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/River/River_2208.jpg,River
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2036.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2170.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_1289.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Residential/Residential_2862.jpg,Residential
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2577.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/River/River_1646.jpg,River
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2988.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2473.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_2289.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_616.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Forest/Forest_2944.jpg,Forest
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_812.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Forest/Forest_2669.jpg,Forest
/content/drive/MyDrive/dataset/2750/Highway/Highway_184.jpg,Highway
/content/drive/MyDrive/dataset/2750/River/River_2372.jpg,River
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1906.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/River/River_1792.jpg,River
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1170.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Highway/Highway_630.jpg,Highway
/content/drive/MyDrive/dataset/2750/Highway/Highway_1325.jpg,Highway
/content/drive/MyDrive/dataset/2750/Highway/Highway_17.jpg,Highway
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2644.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/River/River_1114.jpg,River
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_358.jpg,Pasture
/content/drive/MyDrive/dataset/2750/River/River_1482.jpg,River
/content/drive/MyDrive/dataset/2750/Residential/Residential_621.jpg,Residential
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_515.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_635.jpg,Pasture
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_1180.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Highway/Highway_161.jpg,Highway
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_1667.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Forest/Forest_337.jpg,Forest
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1778.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Forest/Forest_2537.jpg,Forest
/content/drive/MyDrive/dataset/2750/Residential/Residential_1844.jpg,Residential
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1238.jpg,Industrial
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2167.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_1847.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1867.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_290.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2681.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_513.jpg,Industrial
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2697.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Forest/Forest_710.jpg,Forest
/content/drive/MyDrive/dataset/2750/Forest/Forest_2177.jpg,Forest
/content/drive/MyDrive/dataset/2750/Residential/Residential_1218.jpg,Residential
/content/drive/MyDrive/dataset/2750/Residential/Residential_1764.jpg,Residential
/content/drive/MyDrive/dataset/2750/River/River_981.jpg,River
/content/drive/MyDrive/dataset/2750/Highway/Highway_167.jpg,Highway
/content/drive/MyDrive/dataset/2750/Forest/Forest_2000.jpg,Forest
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2531.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_176.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_795.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1189.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Highway/Highway_214.jpg,Highway
/content/drive/MyDrive/dataset/2750/Forest/Forest_314.jpg,Forest
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_1815.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Highway/Highway_2330.jpg,Highway
/content/drive/MyDrive/dataset/2750/Highway/Highway_1210.jpg,Highway
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_671.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Residential/Residential_1268.jpg,Residential
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_724.jpg,Pasture
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2796.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2162.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Residential/Residential_1843.jpg,Residential
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_247.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2913.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_316.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_1448.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_2320.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Forest/Forest_1938.jpg,Forest
/content/drive/MyDrive/dataset/2750/Forest/Forest_157.jpg,Forest
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1944.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Residential/Residential_2957.jpg,Residential
/content/drive/MyDrive/dataset/2750/Forest/Forest_1091.jpg,Forest
/content/drive/MyDrive/dataset/2750/Forest/Forest_2582.jpg,Forest
/content/drive/MyDrive/dataset/2750/Residential/Residential_2492.jpg,Residential
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_704.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_2049.jpg,Industrial
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_632.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2639.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_1795.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_334.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_226.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Forest/Forest_689.jpg,Forest
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_399.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_1672.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Forest/Forest_2680.jpg,Forest
/content/drive/MyDrive/dataset/2750/Forest/Forest_2453.jpg,Forest
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1849.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1198.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_477.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2323.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_640.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_503.jpg,Pasture
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_645.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_765.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2027.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_2591.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_175.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Highway/Highway_1606.jpg,Highway
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_1526.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_1894.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1812.jpg,Industrial
/content/drive/MyDrive/dataset/2750/Residential/Residential_1847.jpg,Residential
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_271.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1263.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Residential/Residential_2911.jpg,Residential
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1221.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Industrial/Industrial_1652.jpg,Industrial
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1914.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Residential/Residential_1966.jpg,Residential
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_385.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Forest/Forest_1809.jpg,Forest
/content/drive/MyDrive/dataset/2750/Highway/Highway_2269.jpg,Highway
/content/drive/MyDrive/dataset/2750/River/River_2044.jpg,River
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1533.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2957.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1749.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Highway/Highway_1155.jpg,Highway
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_1020.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Residential/Residential_2971.jpg,Residential
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1662.jpg,Pasture
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1363.jpg,PermanentCrop
/content/drive/MyDrive/dataset/2750/Residential/Residential_2514.jpg,Residential
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_2781.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/HerbaceousVegetation/HerbaceousVegetation_2994.jpg,HerbaceousVegetation
/content/drive/MyDrive/dataset/2750/Highway/Highway_906.jpg,Highway
/content/drive/MyDrive/dataset/2750/Pasture/Pasture_1024.jpg,Pasture
/content/drive/MyDrive/dataset/2750/Highway/Highway_1817.jpg,Highway
/content/drive/MyDrive/dataset/2750/River/River_1487.jpg,River
/content/drive/MyDrive/dataset/2750/SeaLake/SeaLake_1075.jpg,SeaLake
/content/drive/MyDrive/dataset/2750/AnnualCrop/AnnualCrop_241.jpg,AnnualCrop
/content/drive/MyDrive/dataset/2750/Highway/Highway_1526.jpg,Highway
/content/drive/MyDrive/dataset/2750/Highway/Highway_2189.jpg,Highway
/content/drive/MyDrive/dataset/2750/Highway/Highway_1250.jpg,Highway
/content/drive/MyDrive/dataset/2750/Forest/Forest_1583.jpg,Forest
/content/drive/MyDrive/dataset/2750/PermanentCrop/PermanentCrop_1970.jpg,PermanentCrop
